"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_position","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"cargo-package-tokio-1.49.0","cargo-package-tokio","1.49.0","","x86_64-linux","/nix/store/1a2cjrh3zxqwr33q0i83q2mmxck3qq1i-cargo-package-tokio-1.49.0","['/nix/store/1a2cjrh3zxqwr33q0i83q2mmxck3qq1i-cargo-package-tokio-1.49.0']","/nix/store/qc87yd30d39kr414y5bn5miiyywijr75-cargo-package-tokio-1.49.0.drv","cpe:2.3:a:cargo-package-tokio:cargo-package-tokio:1.49.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio@1.49.0","","","","","","","","","",""
"cargo-package-tokio-macros-2.6.0","cargo-package-tokio-macros","2.6.0","","x86_64-linux","/nix/store/v9vx3dbmvp37fmjalx2cnbwysmjwvl95-cargo-package-tokio-macros-2.6.0","['/nix/store/v9vx3dbmvp37fmjalx2cnbwysmjwvl95-cargo-package-tokio-macros-2.6.0']","/nix/store/iwh6n80pda6g2ibxz39vlkil694007zp-cargo-package-tokio-macros-2.6.0.drv","cpe:2.3:a:cargo-package-tokio-macros:cargo-package-tokio-macros:2.6.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-macros@2.6.0","","","","","","","","","",""
"cargo-package-tokio-rustls-0.26.4","cargo-package-tokio-rustls","0.26.4","","x86_64-linux","/nix/store/6rkk5hl64p285cg9f0xh7g5dk1vqyr3m-cargo-package-tokio-rustls-0.26.4","['/nix/store/6rkk5hl64p285cg9f0xh7g5dk1vqyr3m-cargo-package-tokio-rustls-0.26.4']","/nix/store/x51sn2bwjqgn62q7mmmqb393r3qjdjd6-cargo-package-tokio-rustls-0.26.4.drv","cpe:2.3:a:cargo-package-tokio-rustls:cargo-package-tokio-rustls:0.26.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-rustls@0.26.4","","","","","","","","","",""
"cargo-package-tokio-serde-0.9.0","cargo-package-tokio-serde","0.9.0","","x86_64-linux","/nix/store/s3ma3d9v9qcz7rzbivy05r652c30hvys-cargo-package-tokio-serde-0.9.0","['/nix/store/s3ma3d9v9qcz7rzbivy05r652c30hvys-cargo-package-tokio-serde-0.9.0']","/nix/store/pbwa0fzav2sxiiw5h5cdnbvxymmsjz3i-cargo-package-tokio-serde-0.9.0.drv","cpe:2.3:a:cargo-package-tokio-serde:cargo-package-tokio-serde:0.9.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-serde@0.9.0","","","","","","","","","",""
"cargo-package-tokio-stream-0.1.18","cargo-package-tokio-stream","0.1.18","","x86_64-linux","/nix/store/5pmighxz51pb36zkwfcxq1ymqnvcc28n-cargo-package-tokio-stream-0.1.18","['/nix/store/5pmighxz51pb36zkwfcxq1ymqnvcc28n-cargo-package-tokio-stream-0.1.18']","/nix/store/xrqypswqf2mi6j707b8zvlrfn5s84fxx-cargo-package-tokio-stream-0.1.18.drv","cpe:2.3:a:cargo-package-tokio-stream:cargo-package-tokio-stream:0.1.18:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-stream@0.1.18","","","","","","","","","",""
"cargo-package-tokio-util-0.7.18","cargo-package-tokio-util","0.7.18","","x86_64-linux","/nix/store/5p75lka6chrs2v7mq7prrx1c9hxv3rn6-cargo-package-tokio-util-0.7.18","['/nix/store/5p75lka6chrs2v7mq7prrx1c9hxv3rn6-cargo-package-tokio-util-0.7.18']","/nix/store/lm5vab2f50icg41f84d26689dlfq4kcc-cargo-package-tokio-util-0.7.18.drv","cpe:2.3:a:cargo-package-tokio-util:cargo-package-tokio-util:0.7.18:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-util@0.7.18","","","","","","","","","",""
"cargo-package-tokio-vsock-0.7.2","cargo-package-tokio-vsock","0.7.2","","x86_64-linux","/nix/store/xphbskvyzid5afjrii7hsy3iqz0dggfj-cargo-package-tokio-vsock-0.7.2","['/nix/store/xphbskvyzid5afjrii7hsy3iqz0dggfj-cargo-package-tokio-vsock-0.7.2']","/nix/store/l0ahgg47lwpssf6jhhcvaj72mx6ibgwa-cargo-package-tokio-vsock-0.7.2.drv","cpe:2.3:a:cargo-package-tokio-vsock:cargo-package-tokio-vsock:0.7.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-tokio-vsock@0.7.2","","","","","","","","","",""
"cargo-package-toml-0.8.23","cargo-package-toml","0.8.23","","x86_64-linux","/nix/store/21vsknysnnb1i4vdkx1smjvysvfsn3kq-cargo-package-toml-0.8.23","['/nix/store/21vsknysnnb1i4vdkx1smjvysvfsn3kq-cargo-package-toml-0.8.23']","/nix/store/sp6hanw6hz359aji0gq4vmlhh2hdk2wc-cargo-package-toml-0.8.23.drv","cpe:2.3:a:cargo-package-toml:cargo-package-toml:0.8.23:*:*:*:*:*:*:*","pkg:nix/cargo-package-toml@0.8.23","","","","","","","","","",""
"cargo-package-toml_datetime-0.6.11","cargo-package-toml_datetime","0.6.11","","x86_64-linux","/nix/store/llz76vinpk8wff73brdmk7mnvlbgynr1-cargo-package-toml_datetime-0.6.11","['/nix/store/llz76vinpk8wff73brdmk7mnvlbgynr1-cargo-package-toml_datetime-0.6.11']","/nix/store/0mx5s4hjr9375in85p5vf3kkmrbd2ryl-cargo-package-toml_datetime-0.6.11.drv","cpe:2.3:a:cargo-package-toml_datetime:cargo-package-toml_datetime:0.6.11:*:*:*:*:*:*:*","pkg:nix/cargo-package-toml_datetime@0.6.11","","","","","","","","","",""
"cargo-package-toml_edit-0.20.7","cargo-package-toml_edit","0.20.7","","x86_64-linux","/nix/store/kj3417ajmi48xcr6vwdamz5mr2jpkn52-cargo-package-toml_edit-0.20.7","['/nix/store/kj3417ajmi48xcr6vwdamz5mr2jpkn52-cargo-package-toml_edit-0.20.7']","/nix/store/zhbkzjpj18gxv63327b97g64b3i1nq4a-cargo-package-toml_edit-0.20.7.drv","cpe:2.3:a:cargo-package-toml_edit:cargo-package-toml_edit:0.20.7:*:*:*:*:*:*:*","pkg:nix/cargo-package-toml_edit@0.20.7","","","","","","","","","",""
"cargo-package-toml_edit-0.22.27","cargo-package-toml_edit","0.22.27","","x86_64-linux","/nix/store/cw7fsqyy463irnq063gpa8h4y0cz16wi-cargo-package-toml_edit-0.22.27","['/nix/store/cw7fsqyy463irnq063gpa8h4y0cz16wi-cargo-package-toml_edit-0.22.27']","/nix/store/3i5g6bs4w2xgwycmbsgrpis9ms7gkfcr-cargo-package-toml_edit-0.22.27.drv","cpe:2.3:a:cargo-package-toml_edit:cargo-package-toml_edit:0.22.27:*:*:*:*:*:*:*","pkg:nix/cargo-package-toml_edit@0.22.27","","","","","","","","","",""
"cargo-package-toml_write-0.1.2","cargo-package-toml_write","0.1.2","","x86_64-linux","/nix/store/0jm06k2j6cq130lg4kv03n3qp3w0ijx4-cargo-package-toml_write-0.1.2","['/nix/store/0jm06k2j6cq130lg4kv03n3qp3w0ijx4-cargo-package-toml_write-0.1.2']","/nix/store/khgmsyhs70z30y2x85jsizblfpmq5w8w-cargo-package-toml_write-0.1.2.drv","cpe:2.3:a:cargo-package-toml_write:cargo-package-toml_write:0.1.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-toml_write@0.1.2","","","","","","","","","",""
"cargo-package-tower-0.5.2","cargo-package-tower","0.5.2","","x86_64-linux","/nix/store/5sm0cyrr0pa3f4nm92h0vwb2db7kfpbk-cargo-package-tower-0.5.2","['/nix/store/5sm0cyrr0pa3f4nm92h0vwb2db7kfpbk-cargo-package-tower-0.5.2']","/nix/store/c8lzp731b623cwa0d9bsjli9a053dg4s-cargo-package-tower-0.5.2.drv","cpe:2.3:a:cargo-package-tower:cargo-package-tower:0.5.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-tower@0.5.2","","","","","","","","","",""
"cargo-package-tower-http-0.6.8","cargo-package-tower-http","0.6.8","","x86_64-linux","/nix/store/5grnyiwkpmxlrvwkkwk7vlnpkr8x34qh-cargo-package-tower-http-0.6.8","['/nix/store/5grnyiwkpmxlrvwkkwk7vlnpkr8x34qh-cargo-package-tower-http-0.6.8']","/nix/store/xj66l9pr5ick45ms02l946bx976c58dq-cargo-package-tower-http-0.6.8.drv","cpe:2.3:a:cargo-package-tower-http:cargo-package-tower-http:0.6.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-tower-http@0.6.8","","","","","","","","","",""
"cargo-package-tower-layer-0.3.3","cargo-package-tower-layer","0.3.3","","x86_64-linux","/nix/store/q2dhbca8zyfmv2jh0niyir2jzi97f6nc-cargo-package-tower-layer-0.3.3","['/nix/store/q2dhbca8zyfmv2jh0niyir2jzi97f6nc-cargo-package-tower-layer-0.3.3']","/nix/store/9zycmg20788yh6w7n0yj2qjm6kcrabwl-cargo-package-tower-layer-0.3.3.drv","cpe:2.3:a:cargo-package-tower-layer:cargo-package-tower-layer:0.3.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-tower-layer@0.3.3","","","","","","","","","",""
"cargo-package-tower-service-0.3.3","cargo-package-tower-service","0.3.3","","x86_64-linux","/nix/store/bqkgkjgsgkkxv3axbdm3l81s1y35n20n-cargo-package-tower-service-0.3.3","['/nix/store/bqkgkjgsgkkxv3axbdm3l81s1y35n20n-cargo-package-tower-service-0.3.3']","/nix/store/yk003br77474sfyglxg3n8v0xmiqyn5p-cargo-package-tower-service-0.3.3.drv","cpe:2.3:a:cargo-package-tower-service:cargo-package-tower-service:0.3.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-tower-service@0.3.3","","","","","","","","","",""
"cargo-package-tracing-0.1.44","cargo-package-tracing","0.1.44","","x86_64-linux","/nix/store/15jqcvjy953jbfd401kq1mlm93l7li1x-cargo-package-tracing-0.1.44","['/nix/store/15jqcvjy953jbfd401kq1mlm93l7li1x-cargo-package-tracing-0.1.44']","/nix/store/4p519x2nxziwscx49bg3kkr3xyrz07rh-cargo-package-tracing-0.1.44.drv","cpe:2.3:a:cargo-package-tracing:cargo-package-tracing:0.1.44:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing@0.1.44","","","","","","","","","",""
"cargo-package-tracing-attributes-0.1.31","cargo-package-tracing-attributes","0.1.31","","x86_64-linux","/nix/store/w2g663d3h71q913ml84xhlmazd71gbq8-cargo-package-tracing-attributes-0.1.31","['/nix/store/w2g663d3h71q913ml84xhlmazd71gbq8-cargo-package-tracing-attributes-0.1.31']","/nix/store/9wkgnimmr90vypfmh3wbvdnvmafl0gkq-cargo-package-tracing-attributes-0.1.31.drv","cpe:2.3:a:cargo-package-tracing-attributes:cargo-package-tracing-attributes:0.1.31:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-attributes@0.1.31","","","","","","","","","",""
"cargo-package-tracing-core-0.1.36","cargo-package-tracing-core","0.1.36","","x86_64-linux","/nix/store/ij8m8digbv5wfv9681w581dnd438csy5-cargo-package-tracing-core-0.1.36","['/nix/store/ij8m8digbv5wfv9681w581dnd438csy5-cargo-package-tracing-core-0.1.36']","/nix/store/42ydg0s0s78554sbc1r1a1ndr4xx8557-cargo-package-tracing-core-0.1.36.drv","cpe:2.3:a:cargo-package-tracing-core:cargo-package-tracing-core:0.1.36:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-core@0.1.36","","","","","","","","","",""
"cargo-package-tracing-error-0.2.1","cargo-package-tracing-error","0.2.1","","x86_64-linux","/nix/store/61b23fc88x8mkknrapgd4nf1vdw1ipqq-cargo-package-tracing-error-0.2.1","['/nix/store/61b23fc88x8mkknrapgd4nf1vdw1ipqq-cargo-package-tracing-error-0.2.1']","/nix/store/581pnxznls3pinzxvrkflvdak5warnmv-cargo-package-tracing-error-0.2.1.drv","cpe:2.3:a:cargo-package-tracing-error:cargo-package-tracing-error:0.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-error@0.2.1","","","","","","","","","",""
"cargo-package-tracing-log-0.2.0","cargo-package-tracing-log","0.2.0","","x86_64-linux","/nix/store/63k7md8b11mkh5b793rixn9h76dxwip3-cargo-package-tracing-log-0.2.0","['/nix/store/63k7md8b11mkh5b793rixn9h76dxwip3-cargo-package-tracing-log-0.2.0']","/nix/store/s55yah08qk4pk09pv514jfmicq5hykpf-cargo-package-tracing-log-0.2.0.drv","cpe:2.3:a:cargo-package-tracing-log:cargo-package-tracing-log:0.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-log@0.2.0","","","","","","","","","",""
"cargo-package-tracing-subscriber-0.3.22","cargo-package-tracing-subscriber","0.3.22","","x86_64-linux","/nix/store/5z09zh0ls70m0z9w8yc2yzx47880w7f0-cargo-package-tracing-subscriber-0.3.22","['/nix/store/5z09zh0ls70m0z9w8yc2yzx47880w7f0-cargo-package-tracing-subscriber-0.3.22']","/nix/store/515yw70qlw1p3q80m7xkmniml37z2i0n-cargo-package-tracing-subscriber-0.3.22.drv","cpe:2.3:a:cargo-package-tracing-subscriber:cargo-package-tracing-subscriber:0.3.22:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-subscriber@0.3.22","","","","","","","","","",""
"cargo-package-tracing-test-0.2.5","cargo-package-tracing-test","0.2.5","","x86_64-linux","/nix/store/amncw14206ffii2l8dyr7lw9i58hpmxp-cargo-package-tracing-test-0.2.5","['/nix/store/amncw14206ffii2l8dyr7lw9i58hpmxp-cargo-package-tracing-test-0.2.5']","/nix/store/581g17rrvb9jbgn1dy92zjba0m5lhx80-cargo-package-tracing-test-0.2.5.drv","cpe:2.3:a:cargo-package-tracing-test:cargo-package-tracing-test:0.2.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-test@0.2.5","","","","","","","","","",""
"cargo-package-tracing-test-macro-0.2.5","cargo-package-tracing-test-macro","0.2.5","","x86_64-linux","/nix/store/dis7qh8kwwa3ajppjm200sij3aaagxpq-cargo-package-tracing-test-macro-0.2.5","['/nix/store/dis7qh8kwwa3ajppjm200sij3aaagxpq-cargo-package-tracing-test-macro-0.2.5']","/nix/store/8asnldsxrn32j0yzf7a0mxv3dqk3344r-cargo-package-tracing-test-macro-0.2.5.drv","cpe:2.3:a:cargo-package-tracing-test-macro:cargo-package-tracing-test-macro:0.2.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-tracing-test-macro@0.2.5","","","","","","","","","",""
"cargo-package-try-lock-0.2.5","cargo-package-try-lock","0.2.5","","x86_64-linux","/nix/store/m18ijbf1swza71nj6pnknk63pqkhm55x-cargo-package-try-lock-0.2.5","['/nix/store/m18ijbf1swza71nj6pnknk63pqkhm55x-cargo-package-try-lock-0.2.5']","/nix/store/bgkk1hc2ap4hjwj5cl4g4d37q0lkf72i-cargo-package-try-lock-0.2.5.drv","cpe:2.3:a:cargo-package-try-lock:cargo-package-try-lock:0.2.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-try-lock@0.2.5","","","","","","","","","",""
"cargo-package-tuikit-0.5.0","cargo-package-tuikit","0.5.0","","x86_64-linux","/nix/store/iskijxf5kk5zdbrf69y9mhd5q8qg6l3s-cargo-package-tuikit-0.5.0","['/nix/store/iskijxf5kk5zdbrf69y9mhd5q8qg6l3s-cargo-package-tuikit-0.5.0']","/nix/store/y21lrxmad31p93a71nmkijpgnjbyi1ck-cargo-package-tuikit-0.5.0.drv","cpe:2.3:a:cargo-package-tuikit:cargo-package-tuikit:0.5.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-tuikit@0.5.0","","","","","","","","","",""
"cargo-package-typenum-1.19.0","cargo-package-typenum","1.19.0","","x86_64-linux","/nix/store/w4fq1crh5r0ijzqh3c7hpwqj5bv1phlb-cargo-package-typenum-1.19.0","['/nix/store/w4fq1crh5r0ijzqh3c7hpwqj5bv1phlb-cargo-package-typenum-1.19.0']","/nix/store/gfafjadngfrqdyb58axswc04w9aqf7ph-cargo-package-typenum-1.19.0.drv","cpe:2.3:a:cargo-package-typenum:cargo-package-typenum:1.19.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-typenum@1.19.0","","","","","","","","","",""
"cargo-package-ucd-trie-0.1.7","cargo-package-ucd-trie","0.1.7","","x86_64-linux","/nix/store/llsggalmixm52njq9jdw5786lg2na127-cargo-package-ucd-trie-0.1.7","['/nix/store/llsggalmixm52njq9jdw5786lg2na127-cargo-package-ucd-trie-0.1.7']","/nix/store/kivpy07dmwpn1qc0wy8imwzzvb353cll-cargo-package-ucd-trie-0.1.7.drv","cpe:2.3:a:cargo-package-ucd-trie:cargo-package-ucd-trie:0.1.7:*:*:*:*:*:*:*","pkg:nix/cargo-package-ucd-trie@0.1.7","","","","","","","","","",""
"cargo-package-unicode-ident-1.0.22","cargo-package-unicode-ident","1.0.22","","x86_64-linux","/nix/store/6r7vwflfdx99nv7k2rm3ja4rzrll9gn8-cargo-package-unicode-ident-1.0.22","['/nix/store/6r7vwflfdx99nv7k2rm3ja4rzrll9gn8-cargo-package-unicode-ident-1.0.22']","/nix/store/w9sj4f6fqf8i916x2fz7vhbb93h3ww6c-cargo-package-unicode-ident-1.0.22.drv","cpe:2.3:a:cargo-package-unicode-ident:cargo-package-unicode-ident:1.0.22:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-ident@1.0.22","","","","","","","","","",""
"cargo-package-unicode-linebreak-0.1.5","cargo-package-unicode-linebreak","0.1.5","","x86_64-linux","/nix/store/fg0683h0ghjsczdhsydv6r62qq377fg3-cargo-package-unicode-linebreak-0.1.5","['/nix/store/fg0683h0ghjsczdhsydv6r62qq377fg3-cargo-package-unicode-linebreak-0.1.5']","/nix/store/vaz6y03iidln620fkka71jzgp7nzw0m3-cargo-package-unicode-linebreak-0.1.5.drv","cpe:2.3:a:cargo-package-unicode-linebreak:cargo-package-unicode-linebreak:0.1.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-linebreak@0.1.5","","","","","","","","","",""
"cargo-package-unicode-segmentation-1.12.0","cargo-package-unicode-segmentation","1.12.0","","x86_64-linux","/nix/store/008cx2lmgvjbxablfll2pd68b74kdc35-cargo-package-unicode-segmentation-1.12.0","['/nix/store/008cx2lmgvjbxablfll2pd68b74kdc35-cargo-package-unicode-segmentation-1.12.0']","/nix/store/f4lwc4rbvgwb0gny3jxpy2vzisnrdpdr-cargo-package-unicode-segmentation-1.12.0.drv","cpe:2.3:a:cargo-package-unicode-segmentation:cargo-package-unicode-segmentation:1.12.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-segmentation@1.12.0","","","","","","","","","",""
"cargo-package-unicode-width-0.1.14","cargo-package-unicode-width","0.1.14","","x86_64-linux","/nix/store/x4i5dxkhxb74kw2zhswfc2nwyrgxihgs-cargo-package-unicode-width-0.1.14","['/nix/store/x4i5dxkhxb74kw2zhswfc2nwyrgxihgs-cargo-package-unicode-width-0.1.14']","/nix/store/dqb2xdv018n366rfk175v2d5xmxhw3as-cargo-package-unicode-width-0.1.14.drv","cpe:2.3:a:cargo-package-unicode-width:cargo-package-unicode-width:0.1.14:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-width@0.1.14","","","","","","","","","",""
"cargo-package-unicode-width-0.2.2","cargo-package-unicode-width","0.2.2","","x86_64-linux","/nix/store/k3q9pyzdklvswqwwv93wmr02vznlbz5h-cargo-package-unicode-width-0.2.2","['/nix/store/k3q9pyzdklvswqwwv93wmr02vznlbz5h-cargo-package-unicode-width-0.2.2']","/nix/store/iy2q8czdw40k35q2dac56pgvkpwrg4a0-cargo-package-unicode-width-0.2.2.drv","cpe:2.3:a:cargo-package-unicode-width:cargo-package-unicode-width:0.2.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-width@0.2.2","","","","","","","","","",""
"cargo-package-unicode-xid-0.2.6","cargo-package-unicode-xid","0.2.6","","x86_64-linux","/nix/store/1qchnny42w0ywqd29rmvv1pp2z0iliyh-cargo-package-unicode-xid-0.2.6","['/nix/store/1qchnny42w0ywqd29rmvv1pp2z0iliyh-cargo-package-unicode-xid-0.2.6']","/nix/store/hfhpi5gfxvjq4ybchpcac4jas3m7jxsq-cargo-package-unicode-xid-0.2.6.drv","cpe:2.3:a:cargo-package-unicode-xid:cargo-package-unicode-xid:0.2.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-unicode-xid@0.2.6","","","","","","","","","",""
"cargo-package-unsafe-libyaml-0.2.11","cargo-package-unsafe-libyaml","0.2.11","","x86_64-linux","/nix/store/dhp1jmwj9l3wqib5r064mks1ifqrv3jq-cargo-package-unsafe-libyaml-0.2.11","['/nix/store/dhp1jmwj9l3wqib5r064mks1ifqrv3jq-cargo-package-unsafe-libyaml-0.2.11']","/nix/store/sh0pmxrgis5bmva781xgd8rxnvjnq4l6-cargo-package-unsafe-libyaml-0.2.11.drv","cpe:2.3:a:cargo-package-unsafe-libyaml:cargo-package-unsafe-libyaml:0.2.11:*:*:*:*:*:*:*","pkg:nix/cargo-package-unsafe-libyaml@0.2.11","","","","","","","","","",""
"cargo-package-untrusted-0.9.0","cargo-package-untrusted","0.9.0","","x86_64-linux","/nix/store/8ambkkay6h4irnchgfvjs9591irx2qfx-cargo-package-untrusted-0.9.0","['/nix/store/8ambkkay6h4irnchgfvjs9591irx2qfx-cargo-package-untrusted-0.9.0']","/nix/store/70nbyjsar82kd24x46m9b1ixarjvyjac-cargo-package-untrusted-0.9.0.drv","cpe:2.3:a:cargo-package-untrusted:cargo-package-untrusted:0.9.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-untrusted@0.9.0","","","","","","","","","",""
"cargo-package-unwinding-0.2.8","cargo-package-unwinding","0.2.8","","x86_64-linux","/nix/store/26lmkp29i8yqx2g9jwg4k2rhxflpk1ng-cargo-package-unwinding-0.2.8","['/nix/store/26lmkp29i8yqx2g9jwg4k2rhxflpk1ng-cargo-package-unwinding-0.2.8']","/nix/store/r42rr851riy6pi27pwkkb98ddhv3zjdv-cargo-package-unwinding-0.2.8.drv","cpe:2.3:a:cargo-package-unwinding:cargo-package-unwinding:0.2.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-unwinding@0.2.8","","","","","","","","","",""
"cargo-package-url-2.5.8","cargo-package-url","2.5.8","","x86_64-linux","/nix/store/70zlcipqjkdaw0k35wc7b2c89az9ingc-cargo-package-url-2.5.8","['/nix/store/70zlcipqjkdaw0k35wc7b2c89az9ingc-cargo-package-url-2.5.8']","/nix/store/pgcasqvxh3bf7nrm6hbz5n45pxp3g3nw-cargo-package-url-2.5.8.drv","cpe:2.3:a:cargo-package-url:cargo-package-url:2.5.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-url@2.5.8","","","","","","","","","",""
"cargo-package-utf8_iter-1.0.4","cargo-package-utf8_iter","1.0.4","","x86_64-linux","/nix/store/b69pmjnv8b3ihi473bni12m94y88893h-cargo-package-utf8_iter-1.0.4","['/nix/store/b69pmjnv8b3ihi473bni12m94y88893h-cargo-package-utf8_iter-1.0.4']","/nix/store/5a6ici68w9y9k465f0q0hdn9xrdsz2dh-cargo-package-utf8_iter-1.0.4.drv","cpe:2.3:a:cargo-package-utf8_iter:cargo-package-utf8_iter:1.0.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-utf8_iter@1.0.4","","","","","","","","","",""
"cargo-package-utf8parse-0.2.2","cargo-package-utf8parse","0.2.2","","x86_64-linux","/nix/store/8xxgn0nrmcfvg0ps2s38agyxqadx7ggr-cargo-package-utf8parse-0.2.2","['/nix/store/8xxgn0nrmcfvg0ps2s38agyxqadx7ggr-cargo-package-utf8parse-0.2.2']","/nix/store/zmhwiksn66m41mwh4p92gjipqzmzx73z-cargo-package-utf8parse-0.2.2.drv","cpe:2.3:a:cargo-package-utf8parse:cargo-package-utf8parse:0.2.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-utf8parse@0.2.2","","","","","","","","","",""
"cargo-package-uuid-1.19.0","cargo-package-uuid","1.19.0","","x86_64-linux","/nix/store/i2p90rqaw4xl5z284dnm4h6aw1gxz9lc-cargo-package-uuid-1.19.0","['/nix/store/i2p90rqaw4xl5z284dnm4h6aw1gxz9lc-cargo-package-uuid-1.19.0']","/nix/store/pah5nibc4hwxxy8aadngq18sx34p0013-cargo-package-uuid-1.19.0.drv","cpe:2.3:a:cargo-package-uuid:cargo-package-uuid:1.19.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-uuid@1.19.0","","","","","","","","","",""
"cargo-package-valuable-0.1.1","cargo-package-valuable","0.1.1","","x86_64-linux","/nix/store/7f37gdfs6kwlsv8h0nr8wsbq7n878q8q-cargo-package-valuable-0.1.1","['/nix/store/7f37gdfs6kwlsv8h0nr8wsbq7n878q8q-cargo-package-valuable-0.1.1']","/nix/store/jig5xax22x3w9i66qhh2y2amx3ssff6j-cargo-package-valuable-0.1.1.drv","cpe:2.3:a:cargo-package-valuable:cargo-package-valuable:0.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-valuable@0.1.1","","","","","","","","","",""
"cargo-package-version_check-0.9.5","cargo-package-version_check","0.9.5","","x86_64-linux","/nix/store/ikvndlvdpzinhy3y78j6kxwar2dnv03n-cargo-package-version_check-0.9.5","['/nix/store/ikvndlvdpzinhy3y78j6kxwar2dnv03n-cargo-package-version_check-0.9.5']","/nix/store/xksfpz2sab41jik3javvgw2ci4mfgayk-cargo-package-version_check-0.9.5.drv","cpe:2.3:a:cargo-package-version_check:cargo-package-version_check:0.9.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-version_check@0.9.5","","","","","","","","","",""
"cargo-package-vex-sdk-0.27.0","cargo-package-vex-sdk","0.27.0","","x86_64-linux","/nix/store/amwd8rp7x4iivzalyvgdfqh83bbj5pbw-cargo-package-vex-sdk-0.27.0","['/nix/store/amwd8rp7x4iivzalyvgdfqh83bbj5pbw-cargo-package-vex-sdk-0.27.0']","/nix/store/qaqalk7lhf0yiifmnyqi6xa7bc1790q7-cargo-package-vex-sdk-0.27.0.drv","cpe:2.3:a:cargo-package-vex-sdk:cargo-package-vex-sdk:0.27.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-vex-sdk@0.27.0","","","","","","","","","",""
"cargo-package-vsock-0.5.2","cargo-package-vsock","0.5.2","","x86_64-linux","/nix/store/7ycsp634j847gsbxqdji8wdxd3p6xa2z-cargo-package-vsock-0.5.2","['/nix/store/7ycsp634j847gsbxqdji8wdxd3p6xa2z-cargo-package-vsock-0.5.2']","/nix/store/xqdcn6ffcqqmgry4rxq7f65bdd37cb8m-cargo-package-vsock-0.5.2.drv","cpe:2.3:a:cargo-package-vsock:cargo-package-vsock:0.5.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-vsock@0.5.2","","","","","","","","","",""
"cargo-package-vte-0.11.1","cargo-package-vte","0.11.1","","x86_64-linux","/nix/store/zblmz8qgjm7bdh01kznp4jmvkkxhhj3x-cargo-package-vte-0.11.1","['/nix/store/zblmz8qgjm7bdh01kznp4jmvkkxhhj3x-cargo-package-vte-0.11.1']","/nix/store/kmc0rq6a4czjv5mx9r69zdiax849ccwb-cargo-package-vte-0.11.1.drv","cpe:2.3:a:cargo-package-vte:cargo-package-vte:0.11.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-vte@0.11.1","","","","","","","","","",""
